pathway	freq	padj	NES	stability	overlap	Lead_genes
GOBP_HEART_DEVELOPMENT	1	0.01012371728387078	2.3552439286759457	1.0	30.62	{'PPP3CB;KAT2B;MAP2K1;ACADM;OXCT1;ACACB;TBX3;RTN4;MTHFD1;PPARA;PTPN11;GJC1;ANK2;ITGB1;SOS1;PARVA;PAM;PPP1R13L;GPC3;BVES;SOX6;MBD2;GATA3;FGF12;PTEN;RBPJ;PTK7;FBN1;HECTD1;NFATC1;HAS2;TENM4;SGCB;SEMA3C;RPS6KA2;DSP;NRP1;ROBO1;ROCK2;NFATC4;ADAMTS6;PCSK5;MEF2C;GREB1L;ERBB3;CALR;CALCRL;DLC1;NEK8;ZDHHC16;FOLR1;ZFPM2;FKBP1A;HDAC9;EFNB2;ITGA3;RARA;CXADR;NDUFV2;RYR1;EYA1;FOXC1;TEAD2;IRX4;PDLIM3;TRAF3IP2;SGCD;EFNA1;PLN;TGFBR2;TEK;IGF1;FHL2;PTCD2;COL11A1;MTOR;CTNNB1;HEG1;OVOL2;SHOX2;SLIT3;PLCE1;NRG1;GYS1;ROCK1;HEXIM1;CASP7;ADAP2;PDCD4;EIF4G2;SOX9;ILK;SMAD6;SIK1;ERBB2;SMAD4;MMP2;IFT122;ADGRG6;PSEN1;BMP7;SMAD7;FGF2;IRX3;COL3A1;COL2A1;HSPB11;SHC1;DHX36;SLC9A1;TNFRSF1A;CRELD1;SMO;PPARD;NOX4;MATR3;LRP2;MAPK14;AKAP6;TFDP2;OBSL1;POPDC3;KDM6A;MSX2;IFT52;ATF2;FGFR2;SMAD5;ALPK3;LMO4;BMPR2;KAT2A;NRP2;EPOR;CCM2;MKKS;EDN1;SETD2;HEY1;VGLL4;PTCH1;PLXNA4;STRA6;WDR11;FN1;ACVR2B;HES1;SLC8A1;ROBO2;TPM1;PCNA;ATM;MYH11;POPDC2;EGFR;NIPBL;GLI2;ANKS6;KCNJ8;NTRK3;SAV1;CREB1;TMEM100;PRMT1;MKS1;JAG1;MEGF8;PRDM1;PDGFRB;KDR;AGT;PROX1;SRI;TBC1D32;GAA;BICC1;BASP1;OSR1;ECE1;NF1;DZIP1;DVL2;SMYD2;MAP2K5;TMED2;TBX18;HTR2B;S1PR1;STK3;CDK1;VCAM1;MESP2;GRHL2;PTK2;SIX1;PKD1;PDGFRA;CITED2'}
GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING	1	0.01005808378115815	2.3569728771985807	1.0	34.79	{'CAT;PPP1R16B;PTEN;FGR;PRR5L;SLC9A3R1;F2R;ERBB3;KIT;CD28;SERPINE2;SRC;JAK2;F2RL1;FLT1;NEDD4;TEK;IGF1;SEMA4D;ROR1;ENTPD5;SOX9;RELN;FGF2;HCLS1;ANGPT1;CCL5;DCN;PPARD;CEP55;SERPINA12;EGF;FGFR1;FN1;MYDGF;NTRK2;SELP;CBL;EGFR;NTRK3;PDGFRB;KDR;AGT;PTK2;RASGRP1;PDGFRA;UBE3A;PLGLB1;NKX3-1;ROR2;SIRT1;PIK3IP1;PLGLB2'}
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	1	0.009884605322539358	2.3611221327216363	1.0	47.91	{'WNK1;NLRP3;PPARA;DUSP22;PTPN11;DUSP3;TNIP1;ITGB1;CCL28;GATA3;STAT5B;PIK3CA;IL20RB;HAS2;IL15;FOXP3;BCL6;SKAP1;IL10;EZR;CD24;RPS3;IL1B;ZBTB16;ADORA2A;CD28;CD83;STK10;FYN;RHOA;VNN1;RIPK2;PRKCZ;PECAM1;EFNB2;RARA;SRC;JAK2;SLC39A8;HAVCR2;RELA;XCL1;F11R;LCK;RHOH;PTAFR;GPAM;FLOT2;TGFBR2;IGF1;LAG3;FUT9;CD27;IL12A;SEMA4D;ADAM8;NFKBID;IL1RL2;VSIG4;KLF4;ROCK1;ZP3;VTCN1;PRNP;IDO1;NCK1;RUNX3;IL4I1;JAK3;ITPKB;ERBB2;RC3H1;FCHO1;IL7;ICOSLG;BMP7;SMAD7;CD3E;SYK;CCL5;PYCARD;SLC7A1;DPP4;DLG1;CTLA4;MSN;CXCL12;SELE;TNFRSF14;CERCAM;HLA-A;HLA-G;FGL2;HES1;HFE;CR1;FADD;PODXL2;SELP;SDC4;FOXO3;ANXA1;ADTRP;GCNT1;CSK;GLI2;CD44;MYB;HLA-DQB2;MDK;HLA-DPB1;IGFBP2;SIRPG;TNFSF14;AMBRA1;IL27RA;SELENOK;RASAL3;IL2RA;ZBTB7B;NCKAP1L;VCAM1;SOX13;ITCH;RASGRP1;ZAP70;PTPN2;RAC2;CORO1A;ETS1;HLA-DQA1;HLA-DQB1;BCL10;HLA-DOB;SELL;PRKCQ;LGALS7B;CD1D;GLI3;SOCS5;AP3B1;CD209;FCGR2B;CD55;SOX12;LGALS9;GPNMB;LYN;CD4;ZC3H8;CD6;NCK2;CD5;MALT1;SLAMF1;ARG2;ZMIZ1;CHST4;IL18;IL7R;HLA-DMB;SOCS6;LGALS9B;ITGAL;IL23A;ZBTB1;CCR7;LAX1;ITGA5;CD86;MIA3;NFAT5;CLECL1;EFNB3;CCDC88B;PDE5A;TNFAIP8L2;XBP1;ICOS;EPO;TMIGD2;TIGIT;HLA-E;HLA-DOA;CD300A;CRTAM;GLMN;CD276;KLRK1;CARD11;MAP3K8;TNFRSF21;ZDHHC21;CEACAM1;CBFB;ITGB7'}
GOBP_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	1	0.009789238856585262	2.363762957734821	1.0	45.55	{'SEMA4A;SEMA3C;NRP1;SEMA4G;SEMA4D;SEMA3F;SLIT3;SEMA3D;SEMA4C;SEMA6B;SEMA4B;BMPR2;NRP2;CXCL12;RYK;PLXNA4;PLXNA3;MEGF8;VEGFA;SLIT2;SEMA5A;SEMA3A;ALCAM;SEMA7A;WNT3;SEMA6C;SEMA3B'}
GOBP_NUCLEOSIDE_BISPHOSPHATE_METABOLIC_PROCESS	1	0.009749165948985205	2.363697184506015	1.0	13.57	{'SUCLA2;DLD;SLC25A16;ACACB;MLYCD;DLST;ACAT1;OGDH;FITM2;TPST2;SULT2B1;DLAT;SULT1A1;HACD2;SULT1A3;ACACA;ACSS2;SUCLG2;PDHA1;PDK4;NUDT7;SULT1A4;ACSL1;ELOVL6;PDK1;THEM5;ACSM5;PDHX;ACOT8;ACSBG1;ENPP1;GPAM;PPT1;ACSS1;GPAT4;HSD17B12'}
GOBP_AEROBIC_RESPIRATION	1	0.009736408043708454	2.3636004826347223	1.0	11.56	{'SDHA;NDUFA9;NNT;SUCLA2;DLD;CS;MTFR1L;NDUFS1;CAT;NDUFB5;UQCRC2;DLST;SUCLG1;OGDH;SDHB;DLAT;GHITM;NDUFS4;MRPS36;PINK1;COX10;NDUFAF1;IDH3A;SLC25A51;SLC25A33;MDH1;SUCLG2;PDHA1;BID;SDHD;FH;SLC25A23;RHOA;MTFR1;COQ9;NDUFV2;VCP;ISCU;OXA1L;UQCC2;PARK7;NDUFA10;CCNB1;ADSL'}
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION	1	0.00968624954816386	2.3657668437769	1.0	50.06	{'PPP2R3C;NLRP3;DUSP22;PTPN11;ZEB1;SH3KBP1;DUSP3;SOS1;BANK1;GATA3;STAT5B;PIK3CA;FGR;IL20RB;RIF1;IL15;FOXP3;BCL6;ZNF683;INHA;SFRP1;IL10;BLK;CD24;RPS3;MEF2C;IL1B;RNF41;ZBTB16;ADORA2A;IGHV3-23;CD28;CD83;FYN;RHOA;VNN1;RIPK2;PRKCZ;IGHV2-5;MZB1;EFNB2;RARA;SRC;JAK2;IGHV3-74;TOX;IGHV3-35;IGHV3-48;HAVCR2;XCL1;IGHV3-11;IGHV3-33;TLR4;IGHV3-15;LCK;RHOH;GPAM;FLOT2;BST1;TGFBR2;IGF1;HMGB3;LAG3;CHRNB2;IGHV3-21;IGHV1-18;CD27;IL12A;CTNNB1;ADAM8;IGHV3-30;NFKBID;IL1RL2;VSIG4;RIPK3;ZP3;VTCN1;IGHV3-13;PRNP;IGHV4-4;IDO1;NCK1;RUNX3;IGHV3-53;IL4I1;JAK3;MLH1;IGHV3-49;IGHV3-72;ITPKB;IGHV5-51;IGHV3-38;SOS2;ERBB2;RC3H1;IGHV3-7;FCHO1;IL7;ICOSLG;SMAD7;IGLL5;CD2;CD3E;TNFAIP3;SYK;IL15RA;IGHV3-20;IGHV3-64D;CCL5;DROSHA;PYCARD;SLC7A1;IGHV3-43;DPP4;DLG1;CTLA4;SPINK5;TNFSF18;IGHV3-64;IGHV5-10-1;PRELID1;KAT2A;TNFRSF14;FCRL3;IGHV2-70;FCGR3A;INHBA;HLA-F;HLA-A;HLA-G;IGHV4-28;IGHV6-1;FGL2;IGHV1-69;HES1;HFE;CR1;IGHV1-3;FADD;SDC4;FOXO3;ANXA1;ATM;IGHV4-31;CSK;GLI2;MYB;HLA-DQB2;MDK;HLA-DPB1;IGFBP2;SIRPG;TNFSF14;IGHV3-16;AMBRA1;MMP14;IL27RA;PRDM1;SELENOK;IGHV1-24;IGHV4-39;IGHV2-70D;IGHV4-59;RASAL3;IL2RA;RHBDD3;ZBTB7B;NCKAP1L;IGHV1-69D;IGHV3-66;IGHV3-73;EXOSC6;VCAM1;SOX13;ITCH;RASGRP1;ZAP70;PTPN2;RAC2;CORO1A;BTK;HLA-DQA1;HLA-DQB1;ZFP36L2;BCL10;HLA-DOB;PRKCQ;LGALS7B;TRDC;CD1D;CD19;GLI3;SOCS5;AP3B1;CD209;TBC1D10C;IGHV2-26;FCGR2B;SLAMF8;CD55;SOX12;LGALS9;GPNMB;IGHV1OR15-1;LYN;CD4;ZC3H8;CD6;NCK2;IGHV4-34;CD5;IGKC;MALT1;SLAMF1;IGLC1;ARG2;DCAF15;ZMIZ1;TYRO3;IL18;SLC39A10;IL7R;IGLC7;HLA-DMB;TNFSF8;SOCS6;LGALS9B;IL23A;ZBTB1;IGHV4-61;VAV3;MERTK;TNFSF13;CCR7;PAXIP1;TP53BP1;LAX1;TRBC1;CD86;CLECL1;EFNB3;CCDC88B;PDE5A;TNFAIP8L2;IGLC2;XBP1;ICOS;EPO;GAS6;TMIGD2;LAT;BLOC1S3;TIGIT;IGLC3;HLA-E;HLA-DOA;CD300A;CRTAM;GLMN;CD276;MICA;KLRK1;CARD11;MAP3K8;TNFRSF21;CEACAM1;CD22;IRF4;CBFB;BLOC1S6;CBLB;PTPN22;RC3H2;TICAM1;MAPK8IP1;AXL;MNDA;SAMSN1;TRBC2;NDFIP1;KLRC4-KLRK1'}
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS	1	0.00938320192666541	2.370417639807894	1.0	31.57	{'NDUFA9;TK2;SUCLA2;DHDDS;KAT2B;COQ10A;ACADM;ACACB;MLYCD;PECR;QKI;MTHFD1;PPARA;COQ3;ACAA2;PRKAB2;ACER3;HMGCL;IDI2;PPTC7;SHMT1;ADI1;UROS;HACD2;CYP2E1;COQ5;FA2H;ATP2B4;SLC1A3;ALOX5AP;GLUL;ACACA;SORD;MECR;ADAL;APIP;PPARGC1A;FBP1;PYCR1;LBR;DKKL1;ABHD2;TRIB3;PDK4;SLC25A12;GBA;AKR1A1;PLEK;IL1B;ELOVL6;DHRS9;ACADL;DHFR;ENO2;ACSM5;DHFRP1;COQ9;CLN3;PGK1;GGT1;SPHK1;ALOX15B;RDH10;SCP2;ACOT8;ACSBG1;ARV1;DKK3;COQ2;PLOD2;MALRD1;FOXO1;SPTSSB;SDS;GGT6;PTAFR;LEPR;CRTC2;PARK7;RGN;PTGES;COQ4;BCAT1;ENOPH1;LIAS;ASAH1;ARPP19;HMGCLL1;ACSS1;PGD;APOC2;LPGAT1;OSBPL6;FDPS;HSD17B12;PC;GGT2;IDO1;COQ6;H6PD;WDTC1;ITPKB;UGDH;AASS;SIK1;ZNF692;CDO1;CARNS1;EBP;SERINC3;FGF2;MCAT;NAGS;SYK;STARD3;PHGDH;SEC14L2;KMO;OSBPL1A;RBP1;DAB2;SIRT7;ALOXE3;PNPLA8;PDXK;ASNS;SERPINA12;PRKAG1;PAH;CYP2C8;KAT2A;ACSS3;ASL;FGFR4;PFKFB1;FADS1;EDN1;GGTLC2;CYP39A1;SELENOS;HACD3;ALDH8A1;PRKAG2;GNMT;FGF1;MID1IP1;HRH1;GSTM2;SRD5A3;SERINC5;ANXA1;UBIAD1;NDUFAB1;ERLIN2;HPGDS;PNPO;SEPHS2;SDSL;GSTP1;FADS3;P2RY1;MTHFD1L;FDFT1;MTRR;SLC27A5;CRY1;QDPR;PROX1;CYP27B1;SESN2;ACMSD;ALDH18A1;SCD5;PGM1;DTYMK;SLC35B4;MSMO1;BHMT2;C1QTNF3;HPRT1;GGT3P;NFKB1;GLS2;PLA2G4F;CYP4F11;PTPN2;PDK2;SPHK2;SNAI2;AKR1C3;CYP51A1;BMP2;CLCN2;PTGS2'}
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT	1	0.009249636909856416	2.373580130806084	1.0	21.28	{'TJP2;RAP1B;PDE4D;PPP1R16B;RAPGEF1;RDX;TJP3;FOXP3;RAPGEF3;RAP1A;ROCK2;EZR;GSTM3;IL1B;PECAM1;ADD1;TJP1;F11R;F2RL1;HEG1;RAPGEF2;ROCK1;PPP1R12A;COL22A1;S1PR2;PROC;TNFRSF1A;CDH5;MSN;NOTCH4;CCM2'}
GOBP_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	1	0.009170213458301196	2.3750653723490434	1.0	39.06	{'PTEN;BCL6;IL10;AURKB;BLK;ST3GAL1;HSH2D;GIMAP8;EFNA1;GPAM;CD27;ADAM8;RIPK3;IDO1;JAK3;NOC2L;BAX;CCL5;PRELID1;FADD;TSC22D3;BTK;BCL10;PRKCQ;PIP;HIF1A;FNIP1;LGALS9;LYN;ZC3H8;ARG2;SLC39A10;IL7R'}
GOBP_CELL_CYCLE_PROCESS	1	0.009163007569995127	2.3762552730259383	1.0	49.41	{'MAP4;NEK7;KAT2B;LPIN1;CAPN3;SPTBN1;SH3GLB1;MAP3K20;UVRAG;C11orf80;DCUN1D3;PTPN11;PCNT;SVIL;EML1;UBE2B;AUNIP;SBDS;ITGB1;APBB2;PDE3A;BTC;MEN1;LLGL2;FBXL17;CALM1;PTEN;CTDNEP1;CCNB2;TGFA;ATP2B4;RDX;KIFC1;KANK2;STAG3L4;DRG1;CLASP1;RAD51;BCL6;KLHL13;TOM1L1;CDK18;RPS6KA2;SLC16A1;SFRP1;RTKN;TUBB8;ROCK2;CDC14A;AURKB;BID;EZR;RRM2;RPS3;ZWINT;DRD2;FOXN3;TTL;PCLAF;PSME2;CDC25C;SNX9;IL1B;CEP85;STMN1;EPS8;CALR;DSCC1;CD28;DCTN2;CDC14B;HECW2;CCNA2;PRC1;RHOA;CENPA;RMDN1;HAUS8;CDC14C;AURKC;KIF2C;GNAI1;KIF11;PPM1D;HEPACAM2;FBXO31;NPM2;EREG;FOXO4;CRADD;CECR2;PPP6C;MUC1;MCM2;SPHK1;VCP;CCNH;RPS6;TACC1;RMI2;KIF13A;FOXM1;DACH1;BCL2L1;BRSK1;USP28;ATRX;MND1;CUL3;CLASP2;MRNIP;ROPN1B;RAD9A;MAPRE3;BRIP1;FBXW7;P3H4;EIF4G1;CUL5;CDK16;IGF1;SPAG5;USP19;DYNC1H1;BCAT1;CCNB1;RHOU;TLE6;APC;TRIM36;UBD;TEX14;RACGAP1;CTNNB1;STXBP4;CDK15;SAPCD2;CHMP4C;REC8;MYH10;ARPP19;SPIRE2;CCDC69;IFFO1;NAT10;KLF4;CDKN3;PBX1;ROCK1;C10orf90;SKP2;PPP1R12A;TAOK1;UBE2C;CEP126;MYBL1;SPC25;PLK1;SOX9;CUL2;MLH1;MTA3;EHMT2;INO80;MAD2L1;TICRR;CIT;RTTN;PAGR1;DTL;NAA50;SPAST;XPO1;DLGAP5;USP47;SMC1B;EME1;CDCA5;CLOCK;WEE1;BMP7;CDK5RAP3;SLF2;FBXL8;ESPL1;MAPK15;CAV2;NIN;CHEK1;ARF1;LZTS1;BUB3;PKN2;SMARCAD1;BIRC6;PHGDH;DDX3X;TRIP13;CEP55;MAPK14;RAE1;SPDYA;CCNJL;KIF22;NUSAP1;OBSL1;SIRT7;HDAC3;DLG1;MELK;CEP295NL;MSX2;PTTG3P;ATF2;E2F8;CUL4B;CDK14;CHMP5;WDR76;AVEN;PSME1;CCNY;KAT2A;NSMCE2;SON;UIMC1;EDN1;SETD2;ANKRD17;TAOK2;SYF2;EGF;HAUS4;MYBL2;CDKN2B;INHBA;UNC119;CENPC;XRCC3;PARD6B;HLA-G;PRPF40A;ATR;ZBED3;RCC1;NCAPH;RAD1;TIMELESS;STRADA;RPA2;PAFAH1B1;FHL1;TFAP4;IK;SMC5;REEP3;TAF1;ANXA1;PIM2;PCNA;ATM;MKI67;USP51;PLRG1;KHDRBS1;CCND1;USP33;EGFR;PDXP;CDK6;PLK2;NIPBL;KLHL22;INSM1;BUB1B;RBL2;SFPQ;ANAPC1;PTTG1;PAF1;GINS1;CDK3;MIR214;PML;ENSA;RAD17;SLFN11;RECQL5;TUBB;MYC;ANAPC4;AMBRA1;RPL26;CEP295;PDGFRB;NUDT16;ING4;SPC24;RNASEH2B;CRY1;KLHL21;PROX1;CDC25A;CDC45;USP16;CSNK2A2;CYP27B1;TDRKH;CHAMP1;ORC1;PSMD13;PPP2R5B;HSF2BP;CDC6;SENP6;DMC1;CDCA2;CCDC57;CEP192;PSRC1;KIF2A;CDC27;ESCO1;TAF1L;RAB11A;CEP63;CNTLN;ANK3;RPL23;NPAT;APPL1;NDE1;KNSTRN;WAC;CDK13;ERCC1;NSUN2;TTK;ATRIP;CDK1;ALMS1;SMPD3;TACC2;CEP152;CLTC;CEP97;STAG1;RAD51D;PKD1;UBE2S;GIGYF2;CDT1;CDC5L;SYCE2;FANCM;GOLGA8N;UBR2;E2F6;MEI1;HINFP;YTHDF2;STAG2;CEP120;CHEK2;PHIP;RBL1;TACC3;USP37;KLHL18;TPRA1;NKX3-1;PPP2R2D;WNT4;PSMC3IP;PRKCA;CEP76;ZFP36L2;INCENP;CHMP1A;CUL4A;RAN;RAD51C;GFI1;CDK4;RAD21;GIT1;KMT2E;ERCC6;CENPF;KDM8;MDM1;CCNE2;HAUS6;ZFYVE19;APEX1;ERCC2;CDCA8;RAB11FIP4;PPP1R9B;STARD9;NCAPG;ADAMTS1;PPP1R35;SIRT1;SND1;TMOD3;CEP135;CTDSP2;SPDL1;CEP68;LMNA;DCTN1;CUL1;CTDSPL;MYH9;PPP2CA;FBXL7;FAM83D;AXIN2;RAD54L;NUGGC;XPC;TDRD9;NCAPH2;EML4;KIAA1614;TOP2B;GPNMB;DDRGK1;TUBE1;EZH2;FEN1;PIK3C3;NEK11;WAPL;HUS1B;MEPCE;GOLGA8Q;LSM11;NEK2;ACTR2;SGO1;CFL1;ODF2;OVOL1;CDC25B;PRKCE;ZNF16;GOLGA8O;USP8;FBXO43;SYCP2;AKAP8L;CEP44;C2CD3;CHMP3;YTHDC2;CHMP4A;LATS1;HAUS1;FES;KIF20A;SMARCA5;SYCE3;CKS2;MCM3;PLCB1;TNKS;DYNLT1;KIF18A;ZPR1;SLF1;PDS5B;TUBGCP4;HAUS5;MYO19;MLH3;KIZ;PLSCR1;SUN2;DSN1;ZW10;AGO4;ZMPSTE24;PTPA;PAXIP1;ALKBH4;ANKRD53;SSX2IP;TP53BP1;FBXW11;WRN;OFD1;TUBGCP5;BCCIP;E4F1;ZNF207;FLNA;RAD50;LATS2;CCNO;CEP250;NDC80;MAD2L1BP;CCDC8;INTS7;NEK10;RPS6KB1;ARL3;WASHC5;KIFC2;NUP62;UPF1;CDC7;ZWILCH;FBXL6;TPX2;DACT1;FZR1;DONSON;PDS5A;KPNB1;RRM1;MRE11;MISP;ECT2;RANBP1;RIOK2;CETN3;TOGARAM1;AKAP8;INTS3;KIAA0753;MCPH1;KIF18B;MCM6;HDAC8;FOXJ2;CHMP1B;CTCF;CCNG1;GEM;CENPQ;BUB1;RPL24;GOLGA2;EDN3;VPS4B;MYBBP1A;ID4;GATA6;HAUS3;UBE2I;L3MBTL1;CKAP5;POLA1;NPM1;GEN1;IGF1R;BACH1;DNM2;FIGNL1;MLF1;HAUS2;SMC3;KIF3A;GTSE1;EML3;ARAP1;FBXO4;MCM4;CNTROB;MSH5;CHORDC1;TOP2A;NSL1;RGS14'}
GOBP_EXPORT_FROM_CELL	1	0.009131800647661885	2.376148635768826	1.0	38.93	{'PPP3CB;ITSN1;ANO6;VAMP3;CRY2;OXCT1;STX2;TBX3;CAMK2G;ATP2A2;GPLD1;ABCA1;HADH;PTPN11;SDCBP;RAP1B;ITGAM;PAM;COPG1;LRRK2;LLGL2;GATA3;PFKM;MCU;CALM1;ILDR1;DPH3;EXOC6B;STXBP1;PPFIA3;FGR;EXOC2;SCG2;SNX6;PINK1;CLASP1;VTI1B;GLUL;CHRNA5;RAB25;LTBP2;SLC44A4;INHA;LIN7A;SLC16A1;STX19;SFRP1;RAP1A;PRSS12;SCAMP5;P2RX4;BLK;F2R;EZR;DRD2;SYTL5;ARNTL;VAMP8;PCSK5;PLEK;MEF2C;IL1B;SYT11;DNAJC1;ADORA2A;MYRIP;TRPV6;CD33;KIT;KCNN4;EXOC3;ATP9A;SNAP25;SUCNR1;KCNK5;PPID;SERPINE2;GAB2;KCNE1B;SCRN1;TFAP2B;JAK2;MYOM1;UNC13D;PPIA;SV2A;TRPM4;STXBP2;EXOC5;ARHGAP44;RHBDF2;BRSK1;UBE2Q1;SYTL1;RAF1;MCTP1;FRMD4A;TLR4;CLASP2;PTAFR;F2RL1;TANGO2;UQCC2;ADRA2A;PARK7;PTGES;CDK16;IGF1;CHRNB2;SIDT2;PPT1;MILR1;IL12A;CNR1;ADAM8;STXBP4;SDC1;MYH10;ERP29;GRP;VAMP7;SLC4A4;CACNB2;RAB3D;ZP3;RAB12;KCNE1;CHRNA6;ADCYAP1;RSC1A1;PDIA4;FAM3B;CACNA1I;RHBDF1;PRRT2;TMEM38B;TMEM167A;ABCA12;RIC1;SMAD4;CLOCK;RALB;CRHBP;PSEN1;SNX19;PICK1;SYT7;TMEM79;VSNL1;HAP1;SYK;ANO1;CKLF;NRXN2;SLC9A1;TNFRSF1A;CCL5;PPARD;MON1A;KMO;GABBR1;SLC15A2;SNPH;ABCC5;MYO18A;RAB3B;DAB2;DLG1;MAOB;RAB8A;ICA1;ATP7B;GRIK5;RAB3C;CXCL12;ARHGAP17;SYT12;PIK3C2A;RAB15;EDN1;INHBA;HLA-F;SIRT4;SNCAIP;CD200;STX17;ASIC1;ACVR2B;HFE;NTRK2;SLC8A1;FAM3D;PAFAH1B1;RAB33B;COPS5;SDC4;ANXA1;ADTRP;CBL;ATP1A2;ATP13A2;TRPM2;DMTN;YKT6;CREB3L1;C12orf4;CREB1;ENSA;GPR68;TCIRG1;ATP1B3;TFR2;P2RY1;EXOC6;RAB11FIP1;GOLPH3L;SLC22A5;P3H1;RPH3AL;SLC12A2;FER;AGT;CRY1;TRPV4;GNAI2;RAB8B;SRI;SNAPIN;ABCG2;KCNH2;GPR27;ACSL4;DOC2A;TPCN2;AGTR1;DTNBP1;SLC9B2;NF1;RHBDD3;NAPB;RAB11A;SNF8;NCKAP1L;C1QTNF3;PAK1;RAB11FIP2;CCL3;SMPD3;NLGN2;MICAL1;RASGRP1;RAB3GAP1;STEAP2;SYTL3;RAC2;SPHK2;STEAP3;SNAP47;CYP51A1;BMP2;CORO1A;BTK;GHRL;PPARG;ABCC8;SYNGR1;NKX3-1;SRCIN1;EXOC4;PSMD9;SEC24A;MCTP2;SLC22A18;ADGRE2;GIT1;EFNA5;TRAPPC11;RAB13;CCDC186;ADORA2B;TMF1;CYB5R4;REST;STX1A;SCG5;HIF1A;FCGR2B;SERGEF;CPLX1;TNFAIP2;MYH9;PLA2G6;PLA2G4A;LGALS9;FURIN;HGS;CD84;CSPG5;HMGN3;PIK3C3;PTGDR;RAB26;SYT1;KCNE4;IRS1;LYN;PRAM1;PNKD;SYNJ1;SYTL2;PFKFB2;MYO1G;EXOC1;PRKCE;CPE;CHMP3;DNM1L;LRRC8A;RAB7A;PER2;FES;TYRO3'}
GOBP_PEPTIDYL_TYROSINE_MODIFICATION	1	0.0090778874996734	2.3783144375719583	1.0	35.2	{'MAP2K1;DUSP22;PTPN11;TPST2;BTC;BANK1;RACK1;TGFA;FGR;SNX6;PTPN4;DDR2;IL15;CSF1R;DDR1;JAK1;CBLC;SFRP1;AREG;HIPK3;NRP1;GHR;PDCL3;BLK;CD24;LRP8;TTL;PTPN1;ERBB3;KIT;NTF3;FYN;RIPK2;ALKAL2;PRKCZ;PECAM1;EREG;SRC;JAK2;IL12RB2;DYRK1A;KITLG;LCK;EFNA1;ADRA2A;FBXW7;FLT1;BST1;STYK1;TEK;IGF1;CNTF;MTOR;IL12A;SEMA4D;NRG1;ITGB3;IL34;PRNP;RICTOR;IL6R;ROR1;JAK3;EPHA7;IBTK;SH2B3;RELN;ERBB2;WEE1;IL7;PSEN1;CD3E;SYK;HCLS1;ANGPT1;SHC1;HBEGF;TNFRSF1A;CCL5;NOX4;AFAP1L2;MELK;TNFSF18;FGFR2;EPHA1;TNFRSF14;FGFR4;EGF;FGFR1;UNC119;ARL2BP;EPHA10;VTN;HIPK1;HES1;NTRK2;PEAK1;ENPP2;TNK1;CSK;CBL;EGFR;CD44;HPX;DMTN;NTRK3;PRKCD;PARP9;PDGFRB;FER;CLK4;KDR;AGT;CAMKK2;ABI2;EPHA2;PPP2R5B;DVL2;MAP2K5;TTK;PTK2;GFRA1;FCGR1A;PDGFRA;CRLF1;ZAP70;PTPN2;SH3BP5;VPS25;TPST1;VEGFA;BTK;GHRL;NEK1;LRP4;SRCIN1;EPHB3;EPHA4;ERCC6;EFNA5;CADM4;ROR2;MST1R;SOCS5;ABI1;DYRK1B;STAP1;EPHB1;PPP2CA;SOCS4'}
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	1	0.009046793543636949	2.378070979902039	1.0	47.97	{'VAMP3;ITGB1BP1;LIMS1;ARHGEF7;KANK1;FERMT2;PARVA;BVES;ITGA8;HAS2;LAMC1;ARPC2;NRP1;GBP1;LAMC3;PDPN;CALR;RHOA;SRC;UNC13D;LAMB3;EFNA1;ACTN4;TEK;ITGB3;ILK;LAMB2;P4HB;LAMB1;DAB2;EPHA1;PARVB;MELTF;TACSTD2;CORO1C;FN1;PEAK1;ANTXR1;FBLN1;DMTN;MDK;FER;ITGAV;RADIL;C1QBP;PTK2;CRK;SRCIN1;EPHB3;EFNA5;PXN;FZD7;ATRNL1;CSPG5;NTNG1;PIK3R1;NTN4;TYRO3;OLFM4;MERTK;CRKL;FLNA;FGB;LAMA5;TRIOBP;SRGAP2;PREX1;RAC1;ITGB7;DNM2'}
GOBP_ANTEROGRADE_AXONAL_TRANSPORT_OF_MITOCHONDRION	1	0.008962482151806317	2.3809448435737663	1.0	16.68	{'AGTPBP1;FEZ1;TRAK2;TRAK1;HAP1'}
