pathway	freq	padj	NES	stability	overlap	Lead_genes
GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS	1	0.0	3.4704624562469735	1.0	46.47	{'SOCS5;PIGO;GNPAT;ATG14;PI4KB;LPGAT1;PIGS;CDS1;CNEP1R1;NR1H2;UVRAG;PI4K2B;MTMR14;PIGF;PIP4K2B;CDIPT;PIKFYVE;MTMR4;PIGW;INPP4A;BECN1;PIK3C2A;SACM1L;PIGC;PI4K2A;LCLAT1;SOCS6;PLD2;PTPMT1;TAMM41;ABHD5;CDS2;MTMR1;IP6K1;AGPAT1;DHRS7B;OCRL;PIGM;LPCAT3;PGAP2;IMPA1;IPMK;AGPAT4;PIP5K1A;PIGU;INPP5K;FAR1;PLSCR1;PIP5K1C;SYNJ1;SLC44A2;CTDNEP1;PIGK;GPLD1;IP6K2;PIK3R4;LPIN2;PIK3CA;PCYT1A;PLA2G15;PIK3R2;CAPN2;ACP6;INPP5F;FAM126B;SOCS2;MTMR3;PIP4K2A;MTM1;INPP1;PIP4K2C;DGAT2;PIK3CB;SMG1;FITM2;DGKE;PIGV;CRLS1;ACSL3;TTC7A;PNPLA2;CEPT1;ITPKC;MBOAT7;MPPE1;ITPKB;ETNK1;EFR3A;SELENOI;SLC27A1;FIG4;HTR2B;LDLR;PIK3CD;AGPAT3;PI4KA;GPAT4;LPIN1;PIPSL;ABHD3;HDHD5;PITPNM1;LPCAT2;ACSL1;SOCS7;PIGZ;CHPT1;PLCE1;DGKH;RAB38;RGN;PGS1;SYNJ2;PIK3C3;PITPNM3;PIGA;PIGY;INPP5E;PIGG;PLSCR3;PISD;BPNT1;ATM;PTEN;PIGN;PIK3R3;PIGB;SH3YL1;AJUBA;PGAP1;PIK3R1;VAC14;MTMR2;LPCAT4;TTC7B;DGKZ;PTDSS2;PDGFB;PIK3C2B;SLC44A3;SLC44A1;MTMR6;FBXW7;CLN3;PEMT;PIGH;NR1H3;TMEM150A;PIGX;PIGQ;DGKD'}
GOBP_CYTOKINESIS	1	0.0	3.4696473270016037	1.0	54.17	{'WASHC5;STAMBP;CHMP2B;TTC19;RAB35;UVRAG;ACTR2;CUL7;SH3GLB1;DCTN3;RAB11A;ROCK2;ACTR3;PKN2;KIF13A;MAP9;APC;BIN3;NUP62;CHMP3;CCP110;BECN1;CHMP6;AHCTF1;CHMP5;RASA1;CALM3;SNX9;UNC119;ANXA11;SON;SNX18;SPTBN1;PRPF40A;SPAST;PDCD6IP;CALM2;MAP10;PRKCE;IST1;SETD2;USP8;VPS4B;ZFYVE26;PIK3R4;OR2A4;RAB11FIP4;CALM1;LZTS2;KIF3B;MITD1;FLCN;CHMP7;CUL3;PKP4;ROCK1;SVIL;PLK3;BIRC6;KLHL9;VPS4A;CHMP4B;BCL2L1;PDXP;MYH10;KLHL21;PIK3C3;ALKBH4;CXCR5;POLDIP2;RHOA;SPIRE1;CNTROB;CHMP1A;ARL3;CSPP1;PIN1;RAB11FIP3;KIF14;GIT1;CDC14B;CDC14A;RTKN;CECR2;CKAP2;BBS4;MYO19;CDC14C;MYH9;TRIM36;SNX33;ECT2;BRCA2;IGF1R;KIF4B;CENPV;E2F7;ANK3;ARF1;E2F8;CDC42;EFHC1;GIPC1;CHMP1B;CETN2;PLK4;ZFYVE19;RHOC;KIF20B;KLHL13;EFHC2'}
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS	1	0.0	3.464796341783583	1.0	33.14	{'SRSF10;THRAP3;HNRNPK;MAPK14;ANGEL2;METTL16;CTR9;RNF20;SFSWAP;SYNCRIP;SRSF4;RBMX;FUS;CCNT1;TARDBP;HNRNPA2B1;SRSF9;SRSF7;DHX9;U2AF2;FMR1;EIF4ENIF1;TAF15;CDK9;HNRNPU;MYD88;IKBKE;HNRNPAB;SRSF6;ELAVL1;RNF40;SECISBP2;DYRK1A;MAPKAPK2;RBM10;CSDE1;PTBP1;ZC3H14;TIRAP;RNPS1;HNRNPD;ZFP36;PAIP1;SUPT5H;YBX3;NBAS;MEIOC;NOCT;LARP1;HNRNPA0;HNRNPC'}
GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	1	0.0	3.4628392444624256	1.0	39.28	{'TEN1;MAPK1;TNKS2;ERCC4;EXOSC10;TINF2;NAT10;TERF1;HNRNPA2B1;TERF2;NAF1;HNRNPU;XRCC5;CCT7;PARN;DCP2;DHX36;SLX4;GNL3L;CCT4;PARP1;CCT8;MAPKAPK5;MAP3K4;TCP1;FBXO4;SMG6;XRN1;TNKS;NEK7;SMG5;MAP2K7;CTNNB1;HNRNPA1;MAPK3;ATR;CCT6A;HNRNPC;SRC;DKC1;POT1;ATM;CCT2;PNKP;HMBOX1;CTC1'}
GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS	1	0.0	3.4536989726228513	1.0	51.32	{'SOCS5;PIGO;ATG14;PI4KB;PIGS;CDS1;UVRAG;PI4K2B;MTMR14;PIGF;PIP4K2B;CDIPT;PIKFYVE;MTMR4;PIGW;INPP4A;BECN1;PIK3C2A;SACM1L;PIGC;PI4K2A;SOCS6;MTMR1;IP6K1;OCRL;PIGM;PGAP2;IMPA1;IPMK;PIP5K1A;PIGU;INPP5K;PIP5K1C;SYNJ1;PIGK;IP6K2;PIK3R4;PIK3CA;PIK3R2;INPP5F;FAM126B;SOCS2;MTMR3;PIP4K2A;MTM1;INPP1;PIP4K2C;PIK3CB;SMG1;DGKE;PIGV;TTC7A;ITPKC;MBOAT7;MPPE1;ITPKB;EFR3A;SLC27A1;FIG4;HTR2B;PIK3CD;PI4KA;PIPSL;PITPNM1;SOCS7;PIGZ;SYNJ2;PIK3C3;PITPNM3;PIGA;PIGY;INPP5E;PIGG;BPNT1;ATM;PTEN;PIGN;PIK3R3;PIGB;SH3YL1;PGAP1;PIK3R1;VAC14;MTMR2;TTC7B;PDGFB;PIK3C2B;MTMR6;PIGH;TMEM150A;PIGX;PIGQ;SOCS4;PIK3C2G;PGAP3;PIGL;FAM126A;DPM1;BMX'}
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	1	0.0	3.45341154229233	1.0	50.52	{'MED1;INSIG2;UFL1;SP1;LATS1;RAB13;PTPRA;RELA;RHOQ;CRK;PHIP;PLAT;NR1D2;VPS11;PRKAA1;SFR1;DDX54;RPS6KB1;GRB2;MAX;ADIPOR2;SMARCC1;NDEL1;PIP4K2B;RXRB;RAB12;YAP1;REST;GNB1;STAT3;PTPN11;GNRHR2;ROCK2;DDX17;NCOA1;STXBP4;TMF1;PGRMC2;EIF4EBP2;TRIP4;DENND4C;APC;ARID5A;AKAP8;NUCKS1;GRB7;APPL2;PIK3C2A;KDM3A;PXN;ZFP36L1;PRMT2;NCOA5;KDM1A;SIRT1;SERPINB9;APPL1;CNOT9;STAT5B;AHCYL1;HNRNPU;LEPROTL1;UFM1;CARM1;PPARA;RAB10;LYN;PRKACA;STAT6;PAK1;PRKCE;WBP2;MEN1;ADIPOR1;TADA3;SRSF5;AP3S1;USF1;PDPK1;PTPN2;BRD8;ASS1;SAFB;STRN3;USP8;RDX;LATS2;INPP5K;NFE2L2;PRKCI;USO1;GAB1;GPLD1;FOXO3;GTF2H1;ACVR1;ZDHHC7;CALR;CNOT1;UBA5;LPIN2;ARID1A;PIK3CA;DDX5;PIK3R2;KAT2B;KANK2;FER;SYAP1;UBE3A;GSK3A;PARP1;NR2C1;TP63;CYFIP1;EIF4E;CLOCK;SOCS2;AIFM1;TRIM68;PHB;CRY2;PIP4K2A;YWHAH;PELP1;MYO1C;RNF14;EP300;AKR1C1;NCOA4;RB1;LANCL2;GOT1;UFSP2;PIP4K2C;WDTC1;ZNF106;C2CD5;NCOR2;PLPP1;ZFP36;ROCK1;HDAC5;PTPN1;UGCG;RNF6;KDM4C;ZMIZ1;PRKDC;NCOR1;EEF2K;SNX5;ACACA;RAB15;CRY1;RAB8A;JAK3;TRIM24;ATP1A1;CASP9;BBS2;NPC1;CTSB;SLC27A1;PDK2;JAK2;SAFB2;IDE;LEPROT;FGB;AKT2;SLC9A1;VAMP2;CBX3;STAT5A;NFKB1;LPIN1;PAQR7;TAF7;HDAC6;RBFOX2;PRKCD;NCK1;RWDD1;CNOT2;ABHD2;MBD5;GKAP1;NCOA3;CYP7B1;CFLAR;DDRGK1;BAIAP2L1;HDAC1;DAB2;ACSL1;PPARD;NCOA2;URI1;GCLM;BCAS3;PTPRE;NEDD4;SSTR1;TFAP4;PRKAA2;EGLN2;GSK3B;UBR5;HSPA8;ADCY6;ZFP36L2;SRC;BCL2L11;RAN;SIK2;SOGA1;MT3;AGT;CSK;PRCP;RHOA;OSBPL8;TBC1D4;NR3C1;SRA1;UBE2L3;SLC29A2;PIAS2;ZBTB7A;FOXA1;PTK2;AKR1C2;NOTCH1;KANK1;INSIG1;ZNF366;PIK3R3;VWA2;IL1B;PKN1;RANGAP1;LGR4;PAGR1;GNAI2;MKKS;HMGCS2;ZBTB7B;EDN1;PDE3B;SORL1;KMT2D;INSR;ANXA1;IGFBP2;CSNK2B;MYO5A;CALCOCO1;PIK3R1;SLC39A14;BBS4;SORBS1;DAXX;CPEB2;KLF9;FOXO4;RXRA;BRCA1;PTGES3;NKX3-1;CEACAM1;RARA;FKBP4;RAB31;SLC5A5;STAT1;NR1H3;IGF1R;PARK7;SCGB2A1;RARB;YWHAG;CPS1;GAS2L1;CYSLTR2;LEPR;SMARCA4;TCF21;CCND3;OGT;PPARGC1B;ARNTL;ATP2B1;NR3C2;BRIP1;TRIB3;FBXO32;BAIAP2;FOXP1;PHEX;PTGFR;TRERF1;THRB;SLC2A8;GNG2;AR;EDNRA;TSC2;LMO2'}
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION_EPIGENETIC	1	0.0	3.446295132678565	1.0	41.6	{'UBR2;ZNF445;BAHD1;PPM1D;CTR9;SIN3A;CTCF;EPC1;SETDB1;MPHOSPH8;ZNFX1;KDM1A;SIRT1;MBD2;RRP8;PHF8;CREBZF;BMI1;TRIM27;EZH1;SAMD1;PIK3CA;SIRT6;SMYD5;RIF1;BAZ2A;TPR;RB1;PPHLN1;CDK2;ZNF304;HDAC5;PHF2;ATF7IP;NRDE2;CBX3;TET1;FAM172A;HDAC1;MECP2;MORC2;POLE3;SMCHD1;SCMH1;SETDB2;DNMT3A;L3MBTL3;MBD3;NDN;ZDBF2;KMT2D;DNMT1;ATF7IP2'}
GOBP_PROTEIN_FOLDING	1	0.0	3.4369106301714725	1.0	44.65	{'PPID;CCDC47;DNAJA1;ENTPD5;ST13P4;DFFA;TBCEL;RP2;PPIG;NGLY1;HSP90AB3P;HSPA9;ERP29;DNAJB12;HSP90AB2P;CLPX;CRTAP;LMAN2L;ATF6;DNAJC4;RANBP2;BAG3;DNAJB2;CHORDC1;HSPA1L;MOGS;HSP90AA2P;DNAJC21;PDIA6;AIP;CHCHD4;HSPA5;PEX19;CWC27;DNAJA2;HSP90AA4P;ST13;ERP44;CCT7;ALG12;NUDC;CSNK2A1;TOR1B;TOR1A;ST13P5;CDC37;LMAN1;SDF2;TBCC;CALR;HSP90AB1;CCT4;BAG5;WDR83OS;SELENOF;CCT8;NFYC;DNAJC2;DNAJC24;TCP1;DNAJA4;DNAJC7;PDIA5;PFDN1;PDCL3;DNAJB6;DNAJB1;HSP90AA1;CANX;FKBP8;HSPA13;TBCA;HSPH1;DNAJA3;UNC45A;RUVBL2;NUDCD2;HSP90B1;AHSA1;P3H1;FKBP9;DNAJB14;PPIL3;SACS;PDIA3;HSP90B2P;P4HB;CRYAB;CCT6A;HSPA8;TTC1;PPIL2;UGGT1;ERP27;SNRNP70;ERO1A;PPIC;DNAJC18;NUDCD3;QSOX2;FKBP1A;BAG4;DNAJC3;GRPEL1;B2M;CCT2;GRN;DNAJB11;FUT10;VAPA;MKKS;PPIE;VBP1;PDCD5;CDC37L1;DNAJC10;DNAJC19;WFS1;PTGES3;POFUT2;FKBP4;HSPA14;ENGASE'}
GOBP_INTRA_GOLGI_VESICLE_MEDIATED_TRANSPORT	1	0.0	3.4346842438492957	1.0	35.94	{'COG2;GOSR1;RAB6A;COG1;COPB2;GOSR2;VTI1B;TRAPPC10;COG4;COG5;COG7;RAB6C;COPB1;NSF;RAB33B;NAPG;COPA;COG8;COPG1;COPZ2;VTI1A;COG3;COG6;GOLGA5;COPZ1;TRAPPC3;GABARAPL2'}
GOBP_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	1	0.0	3.4243222902882433	1.0	52.66	{'STX3;ARF6;GOLGA7;RAB13;BLZF1;TGFB1;VAMP4;RHOQ;RAB7A;PTPN9;DAG1;RILPL1;RAP1A;BBS1;CNST;NUBP1;ARL13B;RABEP1;GOLPH3L;F11R;RAB11A;RAB12;ROCK2;ASB3;PIGW;KIF13A;VPS35;TRIP11;DENND4C;VAMP3;TSPAN14;DTNBP1;EHD4;GOPC;IFT20;ZDHHC5;SYS1;GGA3;VTI1B;PPP1R9B;ZFYVE27;AP4M1;RILPL2;EXOC7;ATP2B4;GORASP2;LRP6;RAB34;PREPL;APPL1;CLSTN1;GORASP1;SPTBN1;IQSEC2;GOLGA4;LDLRAP1;FLOT2;CDH1;GCC2;NUMB;RAB10;PRKCE;ZDHHC3;ADAM10;GRIPAP1;PDPK1;ARL6IP5;MAP7;RSC1A1;PIP5K1A;RDX;FLOT1;INPP5K;PRKCI;KIF5B;ZDHHC7;GGA2;TNFRSF1A;NSF;LZTFL1;BLOC1S6;ATP6AP1;CLASP2;AFDN;PLS1;WDR19;SLMAP;RHOG;FAM126B;ITGB1BP1;EPB41;NUMA1;PPFIA1;TTC8;IFT80;EHD2;C2CD5;SLC9A3R1;EMP2;DLG1;BBIP1;ROCK1;PGRMC1;ACSL3;TTC7A;EZR;RAPGEF2;EXOC5;CLTC;RAB15;OPTN;TMED2;RAB8A;PICALM;AP2M1;LIN7C;EFR3A;BBS2;VPS4A;GPSM2;EFCAB7;SMURF1;AKT2;EXOC4;VAMP2;RER1;PPP2R5A;PDZD11;SEC23A;HECTD1;ZDHHC2;RAPGEF6;BSG;IKBKB;BCL2L1;DAB2;RAB29;LGALS3;GOLPH3;EGFR;EHD1;PRNP;TSPAN15;STX7;ZDHHC23;ATP2C1;PPIL2;TMEM59;CSK;TSPAN17;CRB3;ARL3;BAG4;VAMP8;PACS1;MMP14;RAB3D;SEC16A;SLC1A1;PRKG2;EHD3;MYADM;STXBP1;AMN;MACF1;FCHO2;TPBG;ITGB1;MYO5A;PIK3R1;SORBS1;TTC7B;EPB41L2;ACTB;PRKCH;RAB40C;VIL1;STX8;STX4;GRIP1;RAB31;CLN3;MRAP;PTCH1;TMEM150A;LYPD1;TSPAN33;SQSTM1;S100A10;ANK3;CNPY4;TMBIM1;ITGA3;GPC4;TNIK;GAK;PACS2;PRAM1;FAM126A;AR;STAC2;CCDC88A;JUP;CAV1;NHLRC1;P2RY1;CLIP3;RAB40A;RAB40B;GNAI1;MRAP2'}
GOBP_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	1	0.0	3.4207430051101557	1.0	32.52	{'PNRC2;DCP1A;CASC3;SMG8;UPF3B;UPF3A;EXOSC10;SMG7;SMG9;ETF1;NCBP2;DCP1B;RBM8A;HNRNPAB;PARN;DCP2;UPF1;SECISBP2;GSPT1;NCBP1;GSPT2;SMG6;SMG1;RNPS1;HELZ2;UPF2;SMG5;NBAS;SKIV2L;EIF4A3'}
GOBP_NEGATIVE_REGULATION_OF_GENE_EXPRESSION	1	0.0	3.4195006308931313	1.0	25.51	{'RELB;PNRC2;SRSF10;DCP1A;XIAP;SOCS5;PUM2;VHL;CASC3;GGNBP2;SERPINB1;CNOT6;CUEDC2;CLP1;SMG8;THRAP3;TGFB1;UPF3B;TDRKH;LSM14A;HNRNPK;MAPK14;MIR632;ANGEL2;EIF2AK2;UBR2;ZNF445;UPF3A;PARP9;RCOR1;SNX12;EXOSC10;PPM1B;AGO4;AGO1;YTHDF2;ZNF281;ITCH;FASTKD5;NR1H2;BAHD1;PPM1D;METTL16;CTR9;PRKAA1;RAC1;SFSWAP;SIRT4;MAX;SYNCRIP;ERP29;SIN3A;ADAR;SMG7;OTUD7B;AFF2;CNOT11;SRSF4;CTCF;YAP1;KDM4A;REST;UNK;RBMX;STAT3;PNPT1;RC3H1;SERBP1;AGO3;FUS;IREB2;ROCK2;DDX17;DHX58;PYCARD;EPC1;BANF1;TARDBP;VPS35;MLH1;HNRNPA2B1;TMF1;SNIP1;EIF4EBP2;TERF2;NDFIP1;NBDY;SRSF9;YY1;PARP14;TRAF3IP1;SRSF7;AKAP8;RNF216;EIF2AK4;PAIP2;SMG9;GRB7;SETDB1;APPL2;ETF1;PAN3;ZMPSTE24;RBM4;PARP3;DHX9;DDX6;HELZ;CPEB3;PPP1R11;MPHOSPH8;KAT5;RBL2;SOX11;U2AF2;GPATCH3;ZFP36L1;CNOT7;EIF2AK1;PCIF1;HNRNPM;ATP2B4;NMI;CARD16;ZNFX1;FMR1;TCEAL1;FXR2;MAP2K2;REL;KDM1A;RIPK1;SIRT1;NCBP2;CDKN1A;TSNAX;METTL14;HINFP;CNOT9;DDX3X;TMBIM6;EIF4ENIF1;PINK1;CD2AP;TUSC2;TAF15;ERBIN;OAS3;MBD2;SUPV3L1;PCID2;FASTKD3;CD46;FLOT2;HNRNPU;RABGEF1;PIAS3;NCL;BMPR1A;DCP1B;PPARA;MYD88;AKIRIN2;OTUD5;EDC3;CNOT8;NLRX1;MIR1306;LSM6;NOD2;RRP8;PATL1;PHF8;PDE12;N4BP1;ANXA7;TSN;CNOT10;CREBZF;BMI1;SMCR8;ADAM10;CAPRIN1;EXOSC5;SSB;IKBKE;LGMN;RBM8A;TRIM27;MIR922;TUT1;HNRNPAB;PARN;CRKL;SRSF6;ZNF148;TIAL1;RPS6KA5;TNRC6B;HFE;ELAVL1;POLR2D;DCP2;IL27RA;TNRC6C;MOV10;GBA;PUS10;UPF1;EZH1;NFKBIL1;SECISBP2;PUM1;ADNP;NOTCH2;SAMD1;DYRK1A;SHQ1;CALR;PDCD4;PSEN1;BTN2A2;CNOT1;MAPKAPK2;RBM10;DHX36;CELF1;TAF1;DCPS;CYLD;PIK3CA;XPO5;GSPT1;PIBF1;GIGYF2;ILF3;CSDE1;PTRH2;DDX5;PPP3CA;OCLN;KAT2B;SIRT6;PTBP1;DHFR;DGCR8;HSP90AB1;ZC3H7A;DIS3;PRKAR1A;CACTIN;LIMD1;ZC3H10;NCBP1;SMYD5;GLG1;PIWIL4;TTC37;ASB1;CNOT6L;GSPT2;EIF4E;KHSRP;ZC3H14;RC3H2;RIF1;FLCN;FTO;BAZ2A;ZC3HAV1;MTPAP;IRAK3;RNF139;CHID1;LGALS9;SAMD4B;GTPBP1;EXOSC9;ZC3H12D;PPP2CB;MAP2K1;TPR;DIP2A;CDH3;PML;HDAC7;NT5C3B;RB1;SMG6;XRN1;SLC35C2;PPHLN1;TIRAP;CDK2;ZNF304;EIF4E2;NPLOC4;SMG1;PABPC4;SH3GL2;RNPS1;HNRNPD;NCOR2;TMEM98;PRKRA;ZFP36;TNFRSF21;RNASEL;ROCK1;HDAC5;DIS3L2;TNRC6A;BCDIN3D;PHF2;CAST;EZR;TRIB2;ATF7IP;PELO;RNF125;NCOR1;PRPF18;ENC1;HELZ2;UPF2;SMAD3;PARP10;PAIP1;PAWR;JAK3;NPTN'}
GOBP_REGULATION_OF_CELL_MORPHOGENESIS	1	0.0	3.4153755284732634	1.0	56.63	{'CDC42EP4;GNA13;DNMBP;RHOQ;DAG1;CRK;PHIP;AGO4;FBXW8;RAC1;ACTR2;ZMYM6;CUL7;WASHC2C;F11R;ZMYM4;ZMYM3;BHLHB9;ARMCX5-GPRASP2;COCH;ANKRD27;CDC42SE1;MKLN1;ZMPSTE24;ACTN4;ZRANB1;CAPZB;DIAPH1;LIMS1;RASA1;FGG;LARP4;PAFAH1B1;ITSN2;PRPF40A;STAU2;ILK;CAPRIN1;STRIP1;CRKL;FMNL3;TRIOBP;PARVA;RDX;BRWD3;MOV10;ARPIN;CALR;TBCCD1;SH3KBP1;GNA12;DHX36;CDKL5;DVL3;CFDP1;LIMD1;DVL2;FMNL2;MAP3K13;RHOG;ARHGAP35;CYFIP1;MARK2;ITGB1BP1;EPB41;CCL13;ARHGEF18;FGD6;FES;AP1AR;RREB1;PDZD8;PLEKHO1;CARMIL1;CDC42SE2;RCC2;SS18L2;DOCK1;FITM2;SLC9A3R1;DLG1;HEXB;EZR;MYO9A;RAB21;PRKDC;CSPG5;EEF2K;DNM2;ARHGEF7;CORO1B;SLC23A2;CAMSAP1;BRWD1;MYO10;FGB;ARHGAP18;SMURF1;WDPCP;DAPK3;SPRY4;ARPC2;CLDN4;CORO1C;ABL1;WDR1;EPS8;LPAR1;SPAG9;DAB2;MELTF;PARP6;MYH10;RHOBTB1;P4HB;DMTN;MYH14;FGD4;CUX1;FERMT2;PLAA;CDKL3;FBXO31;FBLIM1;SRC;BCL9L;ARAP1;RHOA;NRP1;CFL1;CDC42EP1;RNF157;PTK2;NTNG1;PRAG1;KANK1;NEDD9;BAMBI;MYADM;MSN;MACF1;MUL1;ANXA1;TAOK2;VIL1;NTNG2;RHOF;MYH9;SEMA3E;GRIP1;TPM1;STRIP2;WASF3;SHROOM3;SS18L1;CASS4;TESK1;BVES;PLXNB2;S100A10;FGA;PALMD;SEMA4D;PLXNA1;PTK2B;RHOBTB3;ENPP2;CDC42;BAIAP2;ATP10A;FGD5;DBN1;FYN;LRP8;PREX1;ITGA7;NEDD4L;CSF1R;PLXNC1;PTPRD;P2RY1;SPARC;RHOU;RHOC;FMNL1;SH3D19;SYT17;FBLN1;ST6GAL1;FAM171A1;CD44;TACSTD2;CDC42EP3;EPHA4;MYL12B;DBNL;SEMA4A;PALM;RHOD;PLXNA3;FN1;KDR;CAPRIN2;FLNA;EPB41L3;CDC42EP5;ARC;DLC1'}
GOBP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	1	0.0	3.4008089904180583	1.0	32.68	{'CPSF6;RBM22;TGFB1;MAPK14;YWHAE;RIOK2;IWS1;NUP153;PTPN11;BAG3;TARDBP;XPO4;SUPT6H;UHMK1;SP100;RBM4;DHX9;SUMO1;IFI27;PPM1A;SUFU;NCBP2;CTDSPL2;HDAC3;UFM1;CDH1;ZPR1;MDFIC;PRKACA;PPP1CC;KHDRBS1;DNAJC27;SETD2;PSEN1;PIK3R2;HSP90AB1;ANP32B;CHP1;MAVS;TPR;PTPN14;XPO1;NUP54;SMAD3;TCF7L2;NF1;NOLC1;JAK2;NUP58;EFCAB7;NRDE2;AAAS;IPO5;PRKCD;NSUN2;MX2;NUP214;PPP1R12A;AKAP8L;NEDD4;GSK3B;UBR5'}
GOBP_VIRAL_GENOME_REPLICATION	1	0.0	3.399353093095809	1.0	23.47	{'IFITM3;PPID;EIF2AK2;RAB5A;TOP2B;ATG16L1;KPNA6;ADAR;IFITM2;TBC1D20;ROCK2;VCP;PKN2;BANF1;OAS2;TMEM39A;NUCKS1;EIF2AK4;SETDB1;MPHOSPH8;CCNK;IFIT5;IFI27;DEK;CNOT7;TRIM38;IFITM1;PCBP1;ZNFX1;FMR1;FAM111A;DDX3X;STAU1;RAD23A;OAS3;EEA1;APOBEC3F;PPARA;PDE12;N4BP1;DDB1;IFIH1;SRPK2;INPP5K;PLSCR1;CTBP2;VAPB;PCBP2;SRPK1;ILF3;TNIP1;APOBEC3C;MAVS;PHB;ZC3HAV1;MX1;YTHDC2;HTATSF1;TMEM41B;RNASEL'}
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS	1	0.0	3.386995400953667	1.0	48.62	{'MED1;UFL1;LATS1;PLAT;VPS11;DDX54;RPS6KB1;RXRB;YAP1;REST;DDX17;TMF1;PGRMC2;TRIP4;KDM3A;ZFP36L1;PRMT2;KDM1A;SIRT1;CNOT9;HNRNPU;UFM1;CARM1;PPARA;PAK1;WBP2;TADA3;ASS1;SAFB;STRN3;USP8;FOXO3;ACVR1;CALR;CNOT1;UBA5;ARID1A;DDX5;KANK2;UBE3A;PARP1;NR2C1;TP63;EIF4E;CLOCK;AIFM1;TRIM68;PHB;CRY2;YWHAH;RNF14;EP300;NCOA4;UFSP2;NCOR2;PLPP1;ZFP36;RNF6;KDM4C;ZMIZ1;NCOR1;CRY1;ATP1A1;CASP9;NPC1;JAK2;SAFB2;CBX3;PAQR7;TAF7;HDAC6;RBFOX2;RWDD1;CNOT2;ABHD2;CYP7B1;CFLAR;DDRGK1;HDAC1;DAB2;PPARD;URI1;NEDD4;TFAP4;EGLN2;UBR5;HSPA8;ZFP36L2;SRC;BCL2L11;RAN;RHOA;NR3C1;UBE2L3;PIAS2;ZBTB7A;FOXA1;ZNF366;PKN1;PAGR1;HMGCS2;EDN1;KMT2D;ANXA1;CALCOCO1;DAXX;KLF9;RXRA;BRCA1;PTGES3;NKX3-1;FKBP4;IGF1R;PARK7;SCGB2A1;SMARCA4;TCF21;PPARGC1B;ARNTL;ATP2B1;NR3C2;FBXO32;FOXP1'}
GOBP_RESPONSE_TO_VIRUS	1	0.0	3.382145768243416	1.0	33.54	{'IFITM3;PUM2;DDX1;IRF9;RNF185;TRIM13;ATF2;IRF2;RELA;LSM14A;MAPK14;EIF2AK2;TRIM8;PARP9;RNF135;PPM1B;POLR3C;ITCH;GTF2F1;NCBP3;ATG16L1;MST1R;BIRC2;SIN3A;ADAR;IFITM2;RRP1B;RNF26;DDX58;MICA;DDX17;DHX58;PYCARD;TRIM44;CCDC92;BANF1;TTC4;AUP1;SENP7;TOMM70;LGALS8;OAS2;TRAF3IP1;ZCCHC3;CHMP3;POLR3A;RNF216;TRIM5;EIF2AK4;SERINC3;IL17RA;BECN1;MID2;IL10RB;ZMPSTE24;TRIM21;DHX9;MAP3K14;IFIT5;IFI27;GPATCH3;TRIM26;HNRNPUL1;TICAM1;CNOT7;TRIM38;IFITM1;NMI;ELMOD2;ZNFX1;FMR1;BNIP3L;DTX3L;SLFN13;NLRP1;DDX3X;ATG7;ATG12;POLR3B;TRIM56;OAS3;APOBEC3F;MYD88;NLRX1;TRIM25;POLR3D;IFNLR1;PDE12;CREBZF;SETD2;IFIH1;EXOSC5;IKBKE;IFNGR2;TRIM27;DDX21;TRIM34;PLSCR1;MOV10;PUM1;STAT2;DHX36;SLFN11;PCBP2;IFNAR2;ILF3;NCBP1;EXT1;SAP30BP;IFIT3;APOBEC3C;MAVS;PHB;ZC3HAV1;IRAK3;EXOC1;LGALS9;ANKRD17;MICB;PML;HSP90AA1;MX1;NPLOC4;G3BP1;SERINC5;POLR3E;IVNS1ABP;CRCP;PRKRA;RNASEL;ZMYND11;RNF125;CHUK;SMAD3;TBK1;PQBP1;IL23A;ATG5;AKAP1;RTP4;HERC5;DDX60;NFKB1;PENK;ABCF3;TRIM35;POLR3F;RSAD2;GBF1;MX2;IKBKB;BCL2L1;LYST;FADD;URI1;TRIM11;ENO1;BAX;TRAF3;RNASE6;TLR3;IRF3;RIOK3;USP15;IFI44L;SRC'}
